country_name,country_code,year,year_fct,sdg_overall,spi_comp,elect_dem,lib_dem,part_dem,delib_dem,egal_dem,log_gdppc,log_pop,regime_type_4,regime_type_10,freefair,accountability,vt_account,hz_account,diag_account,academ_free,freexp_altinfo,population,p1_use,p2_services,p3_products,p4_sources,p5_infra,income,region_spi,weights,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17,sdg1_wpc,sdg1_lmicpov,sdg1_oecdpov,sdg2_undernsh,sdg2_stunting,sdg2_wasting,sdg2_mdd,sdg2_obesity,sdg2_trophic,sdg2_crlyld,sdg2_snmi,sdg2_yieldgap,sdg2_pestexp,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_pollmort,sdg3_traffic,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,sdg3_uhc,sdg3_swb,sdg3_region,sdg3_incomeg,sdg3_smoke,sdg4_preprim,sdg4_primary,sdg4_second,sdg4_literacy,sdg4_tertiary,sdg4_pisa,sdg4_socioec,sdg4_underach,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg6_water,sdg6_sanita,sdg6_freshwat,sdg6_wastewat,sdg6_scarcew,sdg6_safewat,sdg6_safesan,sdg7_elecac,sdg7_cleanfuel,sdg7_co2twh,sdg7_renewcon,sdg8_adjgrowthi,sdg8_slavery,sdg8_accounts,sdg8_unemp,sdg8_rights,sdg8_impacc,sdg8_impslav,sdg8_empop,sdg8_yneet,sdg9_roads,sdg9_intuse,sdg9_mobuse,sdg9_lpi,sdg9_uni,sdg9_articles,sdg9_rdex,sdg9_patents,sdg9_rdres,sdg9_netacc,sdg9_womensci,sdg10_gini,sdg10_palma,sdg10_elder,sdg11_slums,sdg11_pm25,sdg11_pipedwat,sdg11_rentover,sdg11_urbaccess,sdg11_transport,sdg12_msw,sdg12_ewaste,sdg12_pollprod,sdg12_pollimp,sdg12_nprod,sdg12_nimport,sdg12_explastic,sdg12_mswrecycl,sdg13_co2gcp,sdg13_ghgimport,sdg13_co2export,sdg13_ecr,sdg14_cpma,sdg14_cleanwat,sdg14_fishstocks,sdg14_trawl,sdg14_discard,sdg14_biomar,sdg15_cpta,sdg15_cpfa,sdg15_redlist,sdg15_forchg,sdg15_impdefor,sdg16_homicides,sdg16_security,sdg16_detain,sdg16_u5reg,sdg16_cpi,sdg16_clabor,sdg16_weaponsexp,sdg16_rsf,sdg16_justice,sdg16_admin,sdg16_exprop,sdg16_prison,sdg17_govex,sdg17_oda,sdg17_govrev,sdg17_cohaven,sdg17_secrecy,sdg17_sprofits,sdg17_statperf,sdg17_multilat,regime_type_2,elect_dem_ert,regch_event,regch_genuine,dem_ep,dem_ep_pre_yr,dem_ep_start_yr,dem_ep_end_yr,aut_ep,aut_ep_pre_yr,aut_ep_start_yr,aut_ep_end_yr,gdp_pc,ccodecow,infcap_irt,infcap_pca,statagency,census,first_moderncensus,register_based_census,yearbook_published,yearbook_coverage,civreg,popreg,statag_intro,censusgraded_ability,ybcov_ability,income_level_lab,electric_access,rural_pop_pct,rd_expenditure_pct,total_pop,income_level
Spain,ESP,2023,2023,80.84611073126221,94.325,0.843,0.757,0.594,0.706,0.719,10.419569720434678,NA,3,9,0.967,1.568,1.573,1.128,1.412,0.929,0.878,NA,100,91.2,92.625,87.8,100,High income,Europe & Central Asia,1,99.274,69.84711111111112,94.82849999999999,97.24475,86.3715,85.3458,79.15825000000001,81.01542857142856,83.902375,82.5485,98.08775,65.16785714285714,83.741,55.8595,68.081,76.44072727272727,67.46983333333333,0.328,0.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.523,NA,2.72,1.699,3.116,5.9,0.05,NA,NA,NA,83.67,NA,NA,93,NA,6.421,NA,16.7,NA,98.533,98.712,95.10000000000001,NA,52,NA,NA,NA,88.7,NA,84.123,42.4,6.201000000000001,NA,NA,NA,NA,1952.738,NA,NA,NA,NA,0.834,NA,72.604,NA,NA,12.179,0.784,NA,NA,65.35,NA,99.5,95.446,112.577,3.8,58.8,2.347,NA,222.545,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,93.29,NA,NA,NA,3.884,6.734,53.242,32.222,4.694,NA,4.662,4.049,0.07100000000000001,NA,85.873,52.43,NA,NA,NA,NA,57.616,51.316,0.863,0.014,NA,0.6910000000000001,0.855,NA,NA,60,NA,NA,75.37,0.7030000000000001,0.51,0.645,NA,NA,0.24,NA,NA,NA,NA,94.325,NA,1,0.85,0,0,0,0,NA,NA,0,0,NA,NA,33509.0128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,18.448,NA,48347910,H
Estonia,EST,2023,2023,80.75051835582717,92.79458333333332,0.895,0.845,0.632,0.774,0.797,10.313386299193999,NA,3,9,0.964,1.82,1.551,1.858,1.744,0.97,0.97,NA,100,96.86666666666666,85.40625,81.7,100,High income,Europe & Central Asia,1,98.458,67.99722222222222,90.37185714285715,94.93424999999999,75.837,90.3064,85.28875,76.48528571428572,80.47975000000001,84.5685,98.90950000000001,43.865,72.07833333333333,85.81049999999999,76.81559999999999,90.40236363636365,60.15049999999999,0.687,1.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.704,NA,4.96,0.985,2.106,8.2,0.08,NA,NA,NA,79.153,NA,NA,89,NA,6.448,NA,38.6,NA,92.72,97.534,96.96000000000001,NA,43.5,NA,NA,NA,76.60000000000001,NA,86.242,27.7,NA,NA,NA,NA,NA,2072.038,NA,NA,NA,NA,1.543,NA,74.026,NA,NA,6.378,0.729,NA,NA,76.22500000000001,NA,100,93.183,189.118,3.5,34.925,3.129,NA,278.591,NA,NA,NA,NA,NA,NA,NA,6.2,NA,NA,95.878,NA,NA,NA,25.906,10.599,73.558,42.044,NA,NA,7.564,7.336,NA,NA,97.659,65.15,NA,NA,NA,NA,94.891,92.937,0.985,0,NA,1.536,0.9430000000000001,16.772,NA,76,NA,NA,85.31,0.685,0.798,0.755,155.508,NA,0.28,NA,NA,NA,NA,92.795,NA,1,0.895,0,0,0,0,NA,NA,0,0,NA,NA,30133.30445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,30.19,NA,1370286,H
Ethiopia,ETH,2023,2023,54.35587936507936,60.673750000000005,0.283,0.11,0.156,0.231,0.2,7.148358544132609,NA,1,3,0.357,-0.153,0.315,-1.025,-0.1,0.3,0.325,NA,80,64.53333333333333,78.79374999999999,35.041666666666664,45,Low income,Sub-Saharan Africa,1,50.957,51.26322222222223,50.18457142857143,28.41275,52.9545,39.1722,35.8245,67.64714285714284,23.75825,71.655,55.409,97.05900000000001,99.432,NA,57.4662,34.1164,54.38233333333333,15.006,39.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.9,27.374,46.461,146,0.07,NA,NA,NA,67.315,NA,NA,61,NA,3.861,NA,NA,NA,NA,76.172,22.157,NA,NA,NA,NA,NA,62,NA,73.22500000000001,41.3,NA,NA,NA,NA,NA,89.322,NA,NA,NA,NA,0.834,NA,63.885,NA,NA,3.402,0.368,NA,NA,NA,NA,64.2,NA,32.17,NA,30.45,0.082,NA,0.488,NA,NA,NA,NA,NA,NA,NA,19.4,NA,NA,NA,NA,NA,NA,0.152,0.282,15.205,0.67,0.044,NA,0.122,0.175,0,NA,NA,NA,NA,NA,NA,NA,16.761,16.317,0.846,0.103,NA,NA,0.616,NA,NA,37,NA,NA,47.7,0.434,0.364,0.379,NA,NA,NA,4.505,NA,NA,NA,60.674,NA,0,0.282,0,0,0,0,NA,NA,0,0,NA,NA,1272.016282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4,76.843,NA,128691692,L
Finland,FIN,2023,2023,87.09921869617312,95.11541666666668,0.86,0.82,0.602,0.796,0.768,10.876644128700379,NA,3,9,0.957,1.751,1.508,1.966,1.607,0.929,0.962,NA,100,96.43333333333332,90.96875,88.175,100,High income,Europe & Central Asia,1,99.531,66.96955555555557,96.02484615384616,97.69825,91.40575,90.9014,95.9845,81.7792857142857,96.68787499999999,97.2185,98.759,63.25728571428572,74.97933333333334,85.32966666666667,75.137,92.71563636363636,76.30783333333333,0.199,0.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.656,NA,7.88,1.32,2.293,3.4,NA,NA,NA,NA,81.91,NA,NA,91,NA,7.741000000000001,NA,22.8,NA,96.452,98.44800000000001,99.68,NA,39.2,NA,NA,NA,90.4,NA,91.018,45.5,16.132,NA,NA,NA,NA,2200.626,NA,NA,NA,NA,0.403,NA,71.726,NA,NA,7.151,0.8240000000000001,NA,NA,74.025,NA,99.7,93.514,159.252,4.2,58.133,4.148,NA,2596.141,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,96.58500000000001,NA,NA,NA,7.079,10.926,51.771,38.872,4.904,NA,5.705,7.446,0,NA,60.866,70.77,NA,NA,NA,NA,71.884,75.905,0.991,0,NA,0.982,0.9470000000000001,NA,NA,87,NA,NA,87.94,0.706,0.795,0.789,NA,NA,0.54,NA,NA,NA,NA,95.115,NA,1,0.865,0,0,0,0,NA,NA,0,0,NA,NA,52925.68976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,14.227,NA,5583911,H
Fiji,FJI,2023,2023,72.56338134741075,60.83166666666666,0.504,0.41,0.262,0.408,0.349,8.680796769090447,NA,2,5,0.547,0.751,0.618,0.896,0.824,0.63,0.728,NA,60,63.06666666666667,78.525,42.56666666666666,60,Upper middle income,East Asia & Pacific,1,90.938,58.54244444444445,72.11153846153846,94.10875,47.777,77.38,69.592,69.5305,65.27383333333334,88.118,74.74725,83.44866666666668,96.93,70.77116666666666,33.239,72.882,68.18733333333334,1.755,8.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.24,14.923,29.144,66,0.4,NA,NA,NA,67.316,NA,NA,99,NA,NA,NA,NA,NA,96.827,NA,93.324,NA,NA,NA,NA,NA,54.2,NA,50.278,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996,NA,54.108,NA,NA,4.322,NA,NA,NA,NA,NA,96.60000000000001,79.349,86.112,2.2,30.45,0.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,1.228,NA,0,NA,16.548,78,NA,NA,NA,NA,11.178,0.128,0.6930000000000001,0.024,NA,NA,NA,NA,NA,52,NA,NA,59.27,NA,NA,NA,NA,7.037,NA,NA,NA,NA,NA,60.832,NA,0,0.511,1,0,1,0,2014,2024,0,0,NA,NA,5888.736686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.3,41.287,NA,924145,UM
France,FRA,2023,2023,83.22051205967236,92.82958333333332,0.877,0.81,0.613,0.814,0.731,10.70752595332219,NA,3,8,0.951,1.691,1.497,1.697,1.585,0.9,0.961,NA,100,92.26666666666664,91.23125,80.65,100,High income,Europe & Central Asia,1,99.4735,78.88122222222222,94.06714285714285,99.45725,85.18775,86.59939999999999,79.0455,81.63157142857143,93.361375,87.8035,98.306,63.73485714285714,82.28666666666668,62.18150000000001,77.929,75.35463636363637,69.44783333333332,0.272,0.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.093,NA,7.3,2.747,4.321,8.3,0.09,NA,NA,NA,83.325,NA,97.60000000000001,95,NA,6.609,NA,21.8,NA,NA,NA,98.41,NA,51.9,NA,NA,NA,91.3,NA,86.668,37.8,NA,NA,NA,NA,NA,2754.092,NA,NA,NA,NA,0.543,NA,69.886,NA,NA,7.335,0.767,NA,NA,68.45,NA,99.5,86.836,109.255,3.8,74.733,1.7,NA,1002.4,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,97.391,NA,NA,NA,4.756,8.522,53.643,32.274,5.259,NA,4.212,5.132,0.002,NA,80.92,50.64,NA,NA,NA,NA,81.096,78.004,0.838,0.002,NA,1.335,0.8130000000000001,NA,NA,71,NA,NA,78.72,0.633,0.6960000000000001,0.75,NA,NA,0.48,NA,NA,NA,NA,92.83,NA,1,0.876,0,0,0,0,NA,NA,0,0,NA,NA,44690.93454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,18.223,NA,68287487,H
Gabon,GAB,2023,2023,65.02614705882354,46.82916666666667,0.293,0.175,0.216,0.208,0.24,8.96224261272102,NA,1,3,0.143,0.199,0.092,-0.908,0.899,0.461,0.774,NA,60,29.833333333333336,66.0875,33.225,45,Upper middle income,Sub-Saharan Africa,1,87.254,43.501375,56.02657142857144,53.989,51.098,67.9448,88.7085,66.19742857142857,33.682625,61.8055,73.754,85.11299999999999,85.188,65.8445,84.896,44.1862,56.255,3.562,10.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.7,16.765,33.211,505,0.79,NA,NA,NA,68.337,NA,NA,66,NA,5.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,69.396,14.7,NA,NA,NA,NA,NA,635.947,NA,NA,NA,NA,1.695,NA,63.168,NA,NA,20.278,0.62,NA,NA,NA,NA,66,71.926,89.337,2.2,NA,0.114,NA,50.979,NA,NA,NA,NA,NA,NA,NA,30.3,NA,NA,NA,NA,NA,NA,3.295,1.701,28.689,7.664000000000001,0.14,NA,2.243,1.191,11.342,NA,67.027,63.86,NA,NA,NA,NA,61.667,93.608,0.9530000000000001,0.046,NA,NA,0.548,NA,NA,28,NA,NA,58.12,0.491,0.376,0.436,NA,NA,NA,NA,NA,NA,NA,46.829,NA,0,0.329,0,0,0,0,NA,NA,1,0,2018,2024,7802.836596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.1,8.971,NA,2484789,UM
United Kingdom,GBR,2023,2023,81.77783469145233,88.9025,0.852,0.772,0.609,0.725,0.704,10.808997489108954,NA,3,8,0.934,1.578,1.443,1.606,1.453,0.787,0.939,NA,100,90.3,89.9625,74.25,90,High income,Europe & Central Asia,1,99.724,73.90455555555556,92.88016666666665,99.36825,82.68175000000001,90.7666,74.54025,80.25157142857142,96.24600000000001,72.786,98.07925,54.55271428571428,80.71433333333333,73.61816666666667,87.10040000000001,81.98018181818182,51.029,0.137,0.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.31,2.681,4.457,7.600000000000001,NA,NA,NA,NA,81.302,NA,NA,90,NA,6.7490000000000014,NA,NA,NA,NA,NA,99.86,NA,NA,NA,NA,NA,85.9,NA,86.366,34.5,13.255,NA,NA,NA,NA,2130.568,NA,NA,NA,NA,1.141,NA,67.58,NA,NA,3.984,0.6930000000000001,NA,NA,75.05,NA,100,96.299,129.814,3.7,97.033,2.976,NA,819.611,NA,NA,NA,NA,NA,NA,NA,8.700000000000001,NA,NA,97.926,NA,NA,NA,4.617,9.454,28.795,35.363,NA,NA,4.512,4.937,NA,NA,84.186,61.61,NA,NA,NA,NA,83.386,90.94,0.974,0.003,NA,NA,0.895,NA,NA,71,NA,NA,78.51,0.538,0.677,0.742,NA,NA,0.58,NA,NA,NA,NA,88.903,NA,1,0.847,0,0,0,0,NA,NA,0,0,NA,NA,49463.85546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,15.358,NA,68492000,H
Georgia,GEO,2023,2023,73.62231080977845,89.26750000000001,0.604,0.473,0.367,0.492,0.482,9.022041337847567,NA,2,6,0.6,0.974,0.821,0.897,1.047,0.801,0.849,NA,100,92.5,84.5875,79.25,90,Upper middle income,Europe & Central Asia,1,87.924,56.29166666666668,77.31664285714287,75.61575,59.0405,70.5312,80.21725,72.75585714285715,49.64325000000001,78.862,91.41466666666666,82.17114285714285,89.508,60.5904,70.9142,75.02309090909091,73.75966666666666,3.928,9.652000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.69,5.32,9.166,55,0.14,NA,NA,NA,74.496,NA,NA,88,NA,5.185,NA,NA,NA,NA,95.19200000000001,94.68,NA,NA,NA,NA,NA,52.4,NA,75.599,18.4,NA,NA,NA,NA,NA,3986.186,NA,NA,NA,NA,0.8180000000000001,NA,84.925,NA,NA,11.537,0.582,NA,NA,NA,NA,90,81.884,113.42,2.3,19.3,0.5740000000000001,0.253,31.857,NA,NA,NA,NA,NA,NA,NA,18.4,NA,NA,NA,NA,NA,NA,4.183,3.514,24.607,17.393,NA,NA,3.151,2.515,NA,NA,35.637,55.89,NA,NA,NA,NA,42.373,38.946,0.929,0,NA,NA,0.916,NA,NA,53,NA,NA,61.69,0.615,0.497,0.58,NA,6.799,NA,NA,NA,NA,NA,89.268,NA,1,0.583,0,0,0,0,NA,NA,1,0,2018,2024,8283.669602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,39.273,0.25283,3715483,UM
Ghana,GHA,2023,2023,62.93282523130465,68.245,0.661,0.562,0.32,0.557,0.475,7.723247258074223,NA,2,6,0.646,1.178,0.963,1.281,1.191,0.774,0.862,NA,80,61.79999999999999,82.24999999999999,57.175,60,Lower middle income,Sub-Saharan Africa,1,59.008,65.30422222222222,55.26164285714286,75.29025,51.014,59.71,53.81425,76.17785714285715,41.03525000000001,35.215,64.078,94.63671428571429,96.99666666666667,43.92583333333334,72.5056,65.94490909090909,59.93983333333333,17.662,29.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.3,21.223,37.064,129,0.56,NA,NA,NA,65.498,NA,87.60000000000001,90,NA,4.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.6,NA,95.037,14.6,NA,NA,NA,NA,NA,267.172,NA,NA,NA,NA,0.809,NA,55.66,NA,NA,3.063,0.524,NA,NA,NA,NA,92.7,69.94500000000001,56.49,2.4,25.7,0.187,NA,0.888,NA,NA,NA,NA,NA,NA,NA,26.7,NA,NA,NA,NA,NA,NA,0.449,0.969,8.988,3.561,0.131,NA,0.581,0.744,0.64,NA,19.56,27.55,NA,NA,NA,NA,78.81,94.316,0.8320000000000001,0.972,NA,NA,0.766,NA,NA,43,NA,NA,65.93,0.5630000000000001,0.433,0.638,NA,NA,NA,NA,NA,NA,NA,68.245,NA,1,0.664,0,0,0,0,NA,NA,0,0,NA,NA,2260.287413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.5,40.762,NA,33787914,LM
Guinea,GIN,2023,2023,57.05061153127917,49.655833333333334,0.18,0.088,0.137,0.08,0.127,7.340213122450272,NA,0,0,0,-0.206,-0.807,-0.647,0.063,0.266,0.559,NA,66.60000000000001,29.433333333333326,71.53750000000001,25.708333333333332,55.00000000000001,Lower middle income,Sub-Saharan Africa,1,62.60250000000001,55.26988888888889,32.17821428571428,31.60425,33.12225,54.1548,32.48875,73.08742857142856,19.96671428571429,91.76150000000001,58.09,95.2525,98.35133333333333,58.27216666666667,70.28,41.5367,61.8414,9.368,31.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494.1,30.326,95.031,175,0.33,NA,NA,NA,60.74,NA,NA,47,NA,5.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.7,NA,66.699,29.6,NA,NA,NA,NA,NA,470.927,NA,NA,NA,NA,0.999,NA,78.33,NA,NA,5.244,0.577,NA,NA,NA,NA,70.7,26.501,23.084,2.4,NA,0.012,NA,1.284,NA,NA,NA,NA,NA,NA,NA,23.1,NA,NA,NA,NA,NA,NA,0.485,1.101,14.63,3.272,NA,NA,0.288,0.561,0,NA,69.281,42.68,NA,NA,NA,NA,71.67,90.419,0.894,1.204,NA,NA,0.732,NA,NA,26,NA,NA,59.51,0.404,0.346,0.345,NA,NA,NA,NA,NA,NA,NA,49.656,NA,0,0.171,0,0,0,0,NA,NA,1,0,2020,2024,1541.040509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1,61.915,NA,14405468,LM
Gambia,GMB,2023,2023,58.43031802054156,67.91875,0.641,0.517,0.413,0.48,0.448,6.789148988206732,NA,2,6,0.793,1.12,1.185,0.656,1.128,0.826,0.798,NA,90,65.96666666666667,86.36875,42.25833333333333,55.00000000000001,Low income,Sub-Saharan Africa,1,27.27,50.00644444444444,52.339,47.6535,41.24525,63.22280000000001,34.6365,65.25942857142857,30.017,57.7405,68.75766666666667,96.19100000000002,98.81466666666667,65.26825,82.0808,44.253,68.5596,33.004,55.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.4,23.682,44.081,142,0.53,NA,NA,NA,65.86,NA,NA,80,NA,4.485,NA,NA,NA,56.49,81.218,NA,NA,NA,NA,NA,NA,44.5,NA,90.625,8.6,NA,NA,NA,NA,NA,194.505,NA,NA,NA,NA,1.38,NA,56.26,NA,NA,6.479,0.456,NA,NA,NA,NA,88.3,45.914,70.138,2.3,NA,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6,NA,NA,NA,NA,NA,NA,0.231,0.622,6.602,1.541,NA,NA,0.26,0.361,NA,NA,40.299,43.72,NA,NA,NA,NA,41.707,99.018,0.961,0.262,NA,NA,0.559,NA,NA,37,NA,NA,71.06,0.447,0.324,0.433,NA,4.367,NA,NA,NA,NA,NA,67.919,NA,1,0.64,0,0,1,0,2022,2024,0,0,NA,NA,888.1574077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9,35.528,NA,2697845,L
Guinea-Bissau,GNB,2023,2023,53.26843164188752,45.90416666666667,0.421,0.233,0.197,0.22,0.239,6.857769285809124,NA,1,3,0.374,0.708,1.08,0.242,0.42,0.635,0.615,NA,90,23.666666666666664,61.23749999999999,14.616666666666667,40,Low income,Sub-Saharan Africa,1,32.2995,38.782875,36.31823076923077,25.08325,40.24675000000001,39.0965,20.6635,75.69633333333333,24.962625,78.6275,51.05875,94.18299999999999,99.65,76.973,66.31066666666668,54.12185714285715,51.489,25.701,59.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505.4,32.658,69.305,361,0.53,NA,NA,NA,64.08500000000001,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,81.33800000000001,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.473,NA,55.99,NA,NA,2.65,NA,NA,NA,NA,NA,70.9,32.466,73.518,2.4,NA,0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,NA,0,NA,50.682,56.76,NA,NA,NA,NA,59.482,NA,0.909,0.5670000000000001,NA,NA,NA,NA,NA,22,NA,NA,61.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.904,NA,0,0.43,0,0,0,0,NA,NA,0,1,2024,2024,951.2427483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5,54.534,NA,2153339,L
Equatorial Guinea,GNQ,2023,2023,56.59554,35.06125,0.183,0.057,0.05,0.047,0.11,8.806542887859871,NA,1,3,0.081,-0.775,-0.324,-0.932,-0.772,0.084,0.166,NA,30,26.23333333333333,60.63125,23.441666666666663,35,Upper middle income,Sub-Saharan Africa,1,NA,48.278,43.65391666666667,24.71025,60.45525,61.7916,29.454,70.89079999999998,24.931,NA,45.47966666666667,88.42416666666668,87.1275,79.5876,81.825,43.65174999999999,58.6726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.7,27.249,70.625,274,NA,NA,NA,NA,63.707,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,79.235,31,NA,NA,NA,NA,NA,1127.872,NA,NA,NA,NA,3.905,NA,34.709,NA,NA,8.367,NA,NA,NA,NA,NA,84.2,60.366,1.007,NA,NA,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7,NA,NA,NA,NA,NA,NA,0.259,1.6,5.032,7.493,NA,NA,3.624,1.22,NA,NA,100,63.44,NA,NA,NA,NA,99.997,NA,0.8150000000000001,0.166,NA,NA,NA,NA,NA,17,NA,NA,50.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.061,NA,0,0.184,0,0,0,0,NA,NA,0,0,NA,NA,6677.793435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9,25.552,NA,1847549,UM
Greece,GRC,2023,2023,79.15463509464392,90.57541666666668,0.751,0.582,0.518,0.645,0.626,10.060522406844917,NA,2,7,0.948,1.255,1.448,0.484,1.159,0.783,0.806,NA,100,88.23333333333332,83.46875,81.17500000000001,100,High income,Europe & Central Asia,1,99.4895,68.05411111111111,90.96707142857143,98.22075,62.90425,91.2284,78.95775,74.04357142857143,77.265,83.0195,96.10050000000001,60.73657142857143,80.23933333333333,64.45766666666667,83.8542,72.20445454545455,63.88616666666667,0.189,0.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.586,NA,4.79,2.267,3.745,5.2,0.05,NA,NA,NA,81.857,NA,NA,97,NA,5.934,NA,10.5,NA,NA,NA,96.05,NA,44.5,NA,NA,NA,66.7,NA,74.97500000000001,21,9.695,NA,NA,NA,NA,2227.165,NA,NA,NA,NA,1.165,NA,72.055,NA,NA,11.066,0.597,NA,NA,61.8,NA,99.60000000000001,85.01,93.843,3.7,42.2,2.294,NA,118.046,NA,NA,NA,NA,NA,NA,NA,15.8,NA,NA,97.47200000000001,NA,NA,NA,8.164,9.831,41.191,38.693,NA,NA,5.328,5.199,NA,NA,88.214,60.43,NA,NA,NA,NA,87.265,90.422,0.866,0,NA,0.84,0.803,NA,NA,49,NA,0.068,55.2,0.607,0.436,0.671,NA,NA,0.14,NA,NA,NA,NA,90.575,NA,1,0.74,0,0,0,0,NA,NA,1,0,2020,2024,23400.72788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,19.327,NA,10405588,H
Guatemala,GTM,2023,2023,59.83504822595706,74.26791666666668,0.505,0.309,0.289,0.282,0.208,8.659182520193074,NA,2,5,0.602,0.587,0.753,0.093,0.574,0.701,0.673,NA,80,62.1,79.23125,70.00833333333334,80,Upper middle income,Latin America & Caribbean,1,77.21000000000001,45.35788888888889,72.5952142857143,71.86449999999999,50.81775,71.05940000000001,56.54000000000001,66.20342857142857,25.83275,20.704,61.05025,88.46157142857143,95.43233333333335,52.89466666666667,54.36620000000001,40.90020000000001,65.90566666666668,7.768,17.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.72,10.001,21.359,33,0.09,NA,NA,NA,72.602,NA,NA,83,NA,6.287,NA,NA,NA,84.474,91.632,49.66,NA,NA,NA,NA,NA,70.9,NA,50.03,19.4,NA,NA,NA,NA,NA,1034.761,NA,NA,NA,NA,1.513,NA,63.515,NA,NA,2.344,0.407,NA,NA,NA,NA,96.7,56.054,16.991,2.4,NA,0.025,NA,0.501,NA,NA,NA,NA,NA,NA,NA,27.4,NA,NA,NA,NA,NA,NA,0.72,1.526,29.545,8.844,0.47,NA,1.135,1.275,0.026,NA,49.082,28.69,NA,NA,NA,NA,33.727,49.887,0.717,0.502,NA,NA,0.5710000000000001,NA,NA,23,NA,NA,48.12,0.348,0.314,0.478,NA,5.609,NA,NA,NA,NA,NA,74.268,NA,1,0.505,0,0,0,0,NA,NA,0,0,NA,NA,5762.821746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,46.902,NA,18124838,UM
